# timestamp,q0,q1,q2,q3,omega_x,omega_y,omega_z,roll,pitch,yaw
1.784973335266113281e+01,9.514342546463012695e-01,-2.357723563909530640e-02,-2.497006673365831375e-03,-3.069378435611724854e-01,5.650139362993910523e-04,-3.786946945081111804e-04,7.806177977915668012e-04,-4.334509904957099813e-02,-2.368430390312175476e-02,-5.290203808220343973e-01
1.785996794700622559e+01,9.515100121498107910e-01,-2.341996692121028900e-02,-2.644203370437026024e-03,-3.067137300968170166e-01,6.663758071624061160e-04,-3.265382255999048290e-04,7.989868432636054382e-04,-4.295985192684435849e-02,-2.388986349912812154e-02,-5.287264691128301664e-01
1.787026238441467285e+01,9.515900015830993652e-01,-2.324967458844184875e-02,-2.827986609190702438e-03,-3.064766228199005127e-01,7.236510610618737249e-04,-3.608232128614316308e-04,8.360123897062623956e-04,-4.252771033996476102e-02,-2.417020928212176845e-02,-5.284144718102983251e-01
1.788051438331604004e+01,9.516731500625610352e-01,-2.303802035748958588e-02,-2.998294541612267494e-03,-3.062326014041900635e-01,8.128089644305418714e-04,-3.789347612465033210e-04,8.711186368914734151e-04,-4.202534901411618395e-02,-2.438729087779624091e-02,-5.280930486530496237e-01
1.789075708389282227e+01,9.517554044723510742e-01,-2.280730940401554108e-02,-3.173206467181444168e-03,-3.059926331043243408e-01,8.915462065301995231e-04,-3.431147776003791558e-04,8.765350450846498900e-04,-4.148390171708439544e-02,-2.460135387629324225e-02,-5.277762488496130500e-01
1.790096187591552734e+01,9.518398642539978027e-01,-2.257701382040977478e-02,-3.353752428665757179e-03,-3.057450652122497559e-01,9.136623411871125063e-04,-3.583080861885358536e-04,8.820631527616099900e-04,-4.094005259292260446e-02,-2.482842601661175777e-02,-5.274496033892048796e-01
1.791124391555786133e+01,9.519308209419250488e-01,-2.234059199690818787e-02,-3.549799090251326561e-03,-3.054768443107604980e-01,9.317398640792370944e-04,-4.030690034493459380e-04,9.321627679115338915e-04,-4.037560239667276063e-02,-2.508550853298133904e-02,-5.270959958863018491e-01
1.792147421836853027e+01,9.520277380943298340e-01,-2.209690585732460022e-02,-3.762597683817148209e-03,-3.051899075508117676e-01,9.627627616049841928e-04,-4.572943457937061855e-04,1.002662209395368750e-03,-3.978761775642639109e-02,-2.537485932538902783e-02,-5.267178673453470905e-01
1.793171596527099609e+01,9.521281123161315918e-01,-2.186009101569652557e-02,-3.980179782956838608e-03,-3.048908114433288574e-01,9.661486794420975346e-04,-4.906813069713671354e-04,1.058360234628171435e-03,-3.921022036380306108e-02,-2.567966214366691757e-02,-5.263241869775161508e-01
1.794197940826416016e+01,9.522315263748168945e-01,-2.162631228566169739e-02,-4.199903458356857300e-03,-3.045813143253326416e-01,9.418400974402802318e-04,-5.069387746532435330e-04,1.099257351995108160e-03,-3.863770129041640272e-02,-2.599101213665197183e-02,-5.259171814884161522e-01
1.795240592956542969e+01,9.523412585258483887e-01,-2.141151763498783112e-02,-4.425507504492998123e-03,-3.042502403259277344e-01,9.005820992313921238e-04,-5.395974014530599810e-04,1.156898788467551837e-03,-3.809843577865343334e-02,-2.632855225260192361e-02,-5.254827663330819965e-01
1.796264743804931641e+01,9.524564146995544434e-01,-2.121601998805999756e-02,-4.652810748666524887e-03,-3.038997352123260498e-01,8.443789570221815668e-04,-5.794157618093455408e-04,1.231280404337716482e-03,-3.759554854553975173e-02,-2.668287171548065773e-02,-5.250236155109792024e-01
1.797290825843811035e+01,9.525778293609619141e-01,-2.104238420724868774e-02,-4.882314242422580719e-03,-3.035274446010589600e-01,7.733208728665231764e-04,-6.171371059791742452e-04,1.305690707656576976e-03,-3.713371805345445920e-02,-2.705677610362718088e-02,-5.245367130778919584e-01
1.798315143585205078e+01,9.528267383575439453e-01,-2.074794098734855652e-02,-5.358835682272911072e-03,-3.027572631835937500e-01,6.348984859240227588e-04,-6.815714397970394547e-04,1.391373798410400079e-03,-3.630150551830824135e-02,-2.788248990146546466e-02,-5.235297275443716591e-01
